system:index,VV,‘imageID,.geo
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000017e,-9.87422434628732,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.06036311587349,40.28561965642964]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000014b,-7.8301659280813904,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.06644133779673,40.28913830793343]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000183,-6.461467232293932,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0676066258284,40.28831000552763]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000189,-5.384690329237757,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.06244736973278,40.29022943946762]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000050,-4.4660657559296055,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0658177805537,40.29161988031295]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000004b,-7.233536193422093,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.06560355050405,40.29146198459166]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000018a,-9.13986660066592,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.06444912732422,40.29132466821827]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000166,-8.758122591969837,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.06754740456572,40.293039610533505]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000014e,-6.971335555676912,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.05754315611276,40.28717893886331]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000174,-7.346175539410503,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.05731057792164,40.287096906580686]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000148,-4.091257788693312,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.05702520754434,40.28703687310969]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001d9,-7.859352720902407,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.08077026048264,40.32313361808372]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000000f4,-10.172226639370681,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.08043841947477,40.32356064341194]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001c8,-7.539199054954079,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.07963086514502,40.32579519152282]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000017a,-4.434647504031568,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.08564574142247,40.28781103056918]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000179,-7.598430989295536,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0859398350625,40.2876117491425]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000172,-8.741622139159919,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.08613380300227,40.287492293016555]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000016b,-9.06582497111849,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.08628656310592,40.28740386541395]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000141,-7.351226354667261,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.08646306651943,40.28727982526013]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001c1,-10.017232716997594,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.08673974136056,40.2870714879205]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001c0,-11.044118869910132,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.08694665984854,40.286835875708704]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000017b,-9.667849890261522,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.08512453094679,40.286900108625154]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000019e,-9.033116015286272,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.08538320313954,40.286736365128164]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000177,-6.043694544760573,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.07332225875575,40.27160936994888]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000013b,-9.223465357654888,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.07763027449016,40.273126333122335]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000000ed,-8.453355051389291,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.09163722756287,40.3340943621368]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000000ec,-6.890134236104007,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0915046832864,40.333928097454425]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000018c,-8.649544468566567,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.02232642256897,40.26833486563949]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001a6,-8.824077275075304,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.05827003279197,40.285896249416034]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000015f,-7.900199649055697,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.06310363312906,40.290533346902485]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000160,-9.365566096870994,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0592180467296,40.29285899932924]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001a7,-9.068881507358071,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0590502767712,40.29272375585703]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001bb,-5.050579582748039,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.03383345822778,40.32399451862129]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001ba,-11.560138884043237,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.03412064933224,40.32391156058407]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001bc,-7.474294440958697,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.07969904433537,40.324391844598395]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000197,-7.061623971895892,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.07930269355495,40.32484079959961]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000000f1,-7.146770273124037,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.07788438233848,40.324219063440886]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000000f0,-10.931355932089435,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.04124065944515,40.32143460748569]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000113,-5.37631739848412,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.03923819164172,40.32334773593814]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000119,-8.1690408373927,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.03894621651705,40.323341260527584]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001b9,-5.95743839141379,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.07652475437584,40.32252920289005]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001dc,-6.386923028230265,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.07678558206328,40.32270973600758]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000000f7,-7.467798275222944,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0769290509971,40.32293867859612]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000000e3,-10.182511783687973,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.07713112630688,40.32315012144616]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001da,-8.044907353393235,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.04562754339372,40.31335923443728]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000196,-5.981528408382504,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.04597600425956,40.313527021664406]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000110,-8.365852439608833,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0468465994265,40.31198161925772]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000117,-10.617411807917765,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.047142914709,40.3121132830519]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000169,-11.019887012412662,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.04820545142388,40.31264803913319]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000170,-6.7171960802735855,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.04857153763757,40.31280699683654]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000016d,-8.1106768312219,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0489493049209,40.312966032585855]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001db,-8.455460011433528,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.04044566693273,40.31749497152946]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000115,-7.7932802739214395,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0405700601259,40.314849186003414]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000118,-8.215254394139968,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0402624503784,40.31418541783486]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000114,-5.1311396475810405,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.03987181420274,40.31412909101494]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000116,-6.238632086168241,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.03955526334374,40.3142297448405]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000127,-10.368784725907538,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0900677593226,40.28010520214437]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000013c,-11.809872990683495,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.08910569362106,40.27894110442163]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000000fe,-7.442803839575016,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.08880762339132,40.27844293808057]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000000fd,-9.212897391103116,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0886584182385,40.278209500999886]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000001,-8.316477565468915,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.07921490201753,40.25867837143993]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000125,-7.252819512749124,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0652111409315,40.27145745399509]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001e7,-7.9868267268146385,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.06192641707852,40.284700184434094]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000161,-6.684442981319214,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.06161120532514,40.28469808240474]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000112,-5.46238893322362,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.05929466212984,40.29637794664082]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001ae,-8.67217606338767,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.05986209449082,40.296283386430254]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001c2,-8.106848853390916,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0596306297944,40.29558888159692]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001e8,-7.942673763798665,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0591218400307,40.29566147968796]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001ed,-7.597264480041809,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0568786195866,40.29321439011459]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001c7,-6.906127164452597,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.07932378905863,40.32556965669116]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000002f,-7.305706262330548,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0666447902668,40.288182926960296]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000002e,-7.990893800082413,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0666237637234,40.287977135498245]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000002d,-7.532307798157474,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.06748807346642,40.287951564972545]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_0000000000000000002b,-7.729268616406405,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.06742567713414,40.287790206782596]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000028,-7.895595089676552,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.06738079363635,40.287628964495575]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000035,-6.69215692132796,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0665990776893,40.28861181105275]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000034,-4.192767436475429,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0670031342478,40.28850272058618]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001b1,-5.465902341387618,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.05817136715515,40.29657607759516]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_00000000000000000129,-7.509701295022846,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.05809795931668,40.2958468631414]}"
S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14_000000000000000001b5,-6.02134083289097,S1B_IW_GRDH_1SDV_20210728T083444_20210728T083509_027992_0356E4_FE14,"{""type"":""Point"",""coordinates"":[140.0589675054692,40.29486019299679]}"
