,id,Address,CityCode,Address_2,LandCatego,Area,Agricult_1,Jurisdicti,名前_漢,耕地面?,水田面?,作物等?,Unnamed_ 1,作物名,転作利?,転作??,地権者_,sensor_loc,distance,uniqueID,作付年_y,H23以前_y,播種月日,geometry
235,05100037118-063290,地番不明,,,,,,,,,,,,,,,,,,,,,2021/07/02,"MULTIPOLYGON (((-63317.59541716804 37094.01487027982, -63307.04593153215 37108.35745706143, -63296.496478492 37122.93702647048, -63286.42119614895 37137.27953745779, -63277.76824850906 37148.8958628873, -63271.13034850296 37145.22129259372, -63266.15193889785 37141.78387366625, -63262.95158159469 37137.63522994845, -63270.53768362911 37127.9154443229, -63280.49450936329 37115.4694577406, -63292.34785713725 37101.00838734757, -63304.31966145687 37085.59906182114, -63310.95757910689 37089.86623034153, -63317.59541716804 37094.01487027982)))"
236,05100037129-063306,地番不明,,,,,,,,,,,,,,,,,,,,,2021/07/02,"MULTIPOLYGON (((-63331.8194129916 37109.8983372798, -63322.57381374093 37122.81848925017, -63314.75061058028 37133.72356472523, -63305.14944864748 37147.47347794058, -63294.95557439185 37161.81597822008, -63285.35433274272 37154.22980353524, -63280.49452220241 37149.01436484401, -63292.22928644549 37132.30115045201, -63305.50505482737 37114.16553394547, -63318.66221523718 37095.67433841295, -63322.92944855609 37098.99336209334, -63327.07812987399 37102.78642473611, -63331.8194129916 37109.8983372798)))"
237,05100037142-063325,地番不明,,,,,,,,,,,,,,,,,,,,,2021/07/02,"MULTIPOLYGON (((-63353.98516411593 37123.83793673987, -63346.16197787574 37133.20203903907, -63336.08659091369 37146.12217675104, -63324.82598901594 37159.63500496638, -63310.00928360863 37177.77059949272, -63302.77876111814 37170.0658505195, -63296.25945292715 37163.19093981173, -63303.60852946917 37152.99705355649, -63313.20972754448 37140.07697632378, -63323.877663338 37125.0231929759, -63336.08662315724 37107.95444080589, -63344.73954208017 37115.77765001002, -63353.98516411593 37123.83793673987)))"
238,05100037155-063343,地番不明,,,,,,,,,,,,,,,,,,,,,2021/07/02,"MULTIPOLYGON (((-63369.868598193 37145.60064138468, -63369.03891368485 37148.44545703399, -63365.83847347903 37152.94964800243, -63360.86006057145 37157.92807762194, -63352.68132377838 37161.36557495499, -63343.31719278188 37165.39565420811, -63332.64913787127 37174.04857515992, -63326.1298126401 37182.58305365701, -63320.55878987291 37189.81355851427, -63315.69888278589 37184.36102708949, -63310.72052771548 37178.55289870284, -63319.13638139478 37168.35901915591, -63330.75265972038 37154.01644384142, -63343.3171302011 37138.25157439041, -63354.9333894343 37124.73877285742, -63360.74156475881 37129.9542600108, -63369.63156612712 37137.89593317069, -63370.93541172922 37141.21488474977, -63369.868598193 37145.60064138468)))"
239,05100037260-063077,地番不明,,,,,,,,,,,,,,,,,,,,,2021/07/02,"MULTIPOLYGON (((-63110.00740712324 37297.21081604156, -63032.40674881129 37236.72743106125, -63043.61197847661 37222.29440052948, -63121.29626752425 37282.82793126657, -63110.00740712324 37297.21081604156)))"
240,05100037275-063065,地番不明,,,,,,,,,,,,,,,,,,,,,2021/07/02,"MULTIPOLYGON (((-63098.63489267464 37313.5086314652, -63019.94712898742 37253.39322378892, -63032.40677739005 37237.67240702181, -63110.00743555227 37297.96336189574, -63098.63489267464 37313.5086314652)))"
241,05100037292-063052,地番不明,,,,,,,,,,,,,,,,,,,,,2021/07/02,"MULTIPOLYGON (((-63083.83387807226 37328.02526187374, -63011.91951534262 37273.08607511332, -63010.24703846466 37264.84099881714, -63019.44546360413 37253.94514115021, -63097.79871028773 37313.92672088593, -63092.78138069149 37319.88891843307, -63083.83387807226 37328.02526187374)))"
242,05100037313-063047,地番不明,,,,,,,,,,,,,,,,,,,,,2021/07/02,"MULTIPOLYGON (((-63083.66664711076 37328.50188946818, -63071.95967460671 37339.73233482378, -63069.3674367715 37337.80896158511, -63064.68461043259 37342.8263101377, -63020.11438449579 37303.22319742449, -63017.35492982277 37297.70417841593, -63015.18075297488 37288.84025834302, -63013.92643150395 37280.06003910956, -63014.67901119778 37276.12986072722, -63083.66664711076 37328.50188946818)))"
243,05100030601-064845,秋田県八峰町峰浜小手萩蒲坂台65,,,,,,,,,,,,,,,,,,,,☑,2021/06/29,"MULTIPOLYGON (((-64893.64531760924 30619.82426134592, -64793.29968569433 30612.1311025501, -64795.30659146774 30583.08095789675, -64897.15748070682 30591.10864288242, -64893.64531760924 30619.82426134592)))"
244,05100030669-068764,秋田県八峰町峰浜沼田沼ノ尻68-3秋田県八峰町峰浜沼田沼ノ尻68-3秋田県八峰町峰浜沼田沼ノ尻68-3(ﾊ),,,,,,,,,,,,,,,,,,,,,2021/07/04,"MULTIPOLYGON (((-68775.08021976525 30698.02522570375, -68748.73946364853 30694.57579814733, -68753.28636957798 30639.07211163041, -68778.84318305069 30643.30549268077, -68775.08021976525 30698.02522570375)))"
245,05100030672-068793,秋田県八峰町峰浜沼田沼ノ尻68-3秋田県八峰町峰浜沼田沼ノ尻68-3秋田県八峰町峰浜沼田沼ノ尻68-3(ﾊ),,,,,,,,,,,,,,,,,,,,,2021/07/04,"MULTIPOLYGON (((-68801.75621492445 30701.55749476567, -68776.98335393809 30698.1081001635, -68782.00063148289 30643.54511113287, -68809.28210480498 30646.68088890258, -68801.75621492445 30701.55749476567)))"
246,05100030697-068830,秋田県八峰町峰浜沼田沼ノ尻68-2,,,,,,,,,,,,,,,,,,,,☑,2021/07/04,"MULTIPOLYGON (((-68845.85367188725 30747.74286518339, -68841.62033261234 30747.74284383986, -68832.68326038541 30747.27256266424, -68827.50917151515 30744.92062825087, -68812.92770494182 30740.68730892457, -68803.07876725546 30734.90014707159, -68813.39810547797 30646.14286906894, -68856.20180368717 30653.66881727696, -68845.85367188725 30747.74286518339)))"
247,05100030703-068117,秋田県八峰町峰浜沼田家ノ下85,,,,,,,,,,,,,,,,,,,,☑,2021/07/04,"MULTIPOLYGON (((-68135.4547196575 30740.49355981915, -68092.84268907414 30740.21391872092, -68093.09357874047 30736.09844090546, -68106.12718391357 30661.63694744644, -68135.95932818251 30661.36312681963, -68135.4547196575 30740.49355981915)))"
248,05100030713-068774,秋田県八峰町峰浜沼田沼ノ尻68-3秋田県八峰町峰浜沼田沼ノ尻68-3秋田県八峰町峰浜沼田沼ノ尻68-3(ﾛ),,,,,,,,,,,,,,,,,,,,,2021/07/04,"MULTIPOLYGON (((-68797.05249252508 30727.89823407311, -68774.78827298289 30725.70312462462, -68772.59324170198 30726.01673001421, -68747.19323730879 30719.43157866667, -68748.44754845924 30697.4808765375, -68801.44259254269 30704.6932511747, -68797.05249252508 30727.89823407311)))"
249,05100031220-064066,秋田県八峰町峰浜塙豊後長根182-2,,,,,,,,,,,,,,,,,,,,☑,2021/06/26,"MULTIPOLYGON (((-64112.58127375047 31194.87297315609, -64096.82252303229 31213.15828461054, -64080.93903777133 31231.64947595956, -64063.15909241643 31252.27425039854, -64047.15710808433 31271.12110121014, -64037.31880661203 31262.58669132228, -64025.20811968165 31252.14454739112, -64027.2828504663 31247.72442420015, -64027.64371463009 31242.22184349468, -64026.92203499808 31237.53120877685, -64025.4787747138 31235.54662406779, -64040.6332948272 31218.32642507943, -64054.61515879285 31201.98114200972, -64068.05579712312 31186.37563454991, -64083.12017821483 31169.50715575874, -64098.00787425506 31182.60041010209, -64112.58127375047 31194.87297315609)))"
250,05100031705-065262,秋田県八峰町峰浜塙大槻野50-1,,,,,,,,,,,,,,,,,,,,☑,2021/06/30,"MULTIPOLYGON (((-65251.68000284921 31713.98072966594, -65248.69359254819 31710.01909406531, -65246.13380240627 31705.69187253475, -65250.52202913425 31702.03496142565, -65258.62802368456 31696.06214864907, -65261.85824483613 31695.63556457356, -65266.61213247348 31696.42778696645, -65270.08610849748 31698.68285539746, -65273.68205441099 31698.31716346602, -65275.20573757359 31698.43911060218, -65282.51939051665 31693.92899551386, -65284.16496611827 31695.20887617409, -65256.19010801044 31720.07548603756, -65251.68000284921 31713.98072966594)))"
251,05100031762-063540,秋田県八峰町峰浜塙形ケ沢21,,,,,,,,,,,,,,,,,,,,☑,2021/06/30,"MULTIPOLYGON (((-63524.0185215977 31705.96094605035, -63550.33161835905 31718.49059440222, -63560.8943561965 31722.18750925483, -63570.40075351943 31723.94804192301, -63574.62586535652 31724.47609687485, -63577.09052802576 31725.53243436096, -63580.96346296236 31727.29288104335, -63584.30830105879 31729.58142300415, -63588.53342195478 31734.1585821883, -63591.35012665127 31739.61600023152, -63593.77005609273 31748.29113337155, -63593.89257216023 31756.49131814788, -63592.09303129543 31760.87283664712, -63588.23758163635 31765.88718857591, -63581.5478767659 31773.51580847984, -63537.18531711042 31815.76823176535, -63500.30518632675 31802.8230152129, -63485.16527854002 31795.83989030325, -63524.0185215977 31705.96094605035)))"
252,05100031823-063599,秋田県八峰町峰浜塙形ケ沢116,,,,,,,,,,,,,,,,,,,,☑,2021/06/30,"MULTIPOLYGON (((-63658.04543475228 31806.37726158051, -63654.70056270505 31810.72553820756, -63659.55056414127 31814.83139013169, -63597.24065057278 31887.46594264639, -63532.83103829701 31830.96315794175, -63567.31620917727 31797.90639981842, -63591.56637309925 31774.65966558956, -63604.37721219809 31760.33532846442, -63658.04543475228 31806.37726158051)))"
253,05100032023-066027,秋田県八峰町峰浜畑谷根洗向71-1,,,,,,,,,,,,,,,,,,,,☑,2021/06/30,"MULTIPOLYGON (((-66057.51055624371 32010.60788514816, -66054.41653498918 32015.8760365434, -66026.73784899079 32045.81251782423, -65994.71089668764 32029.92437991997, -65999.56091198024 32018.96997905388, -66047.05784781642 32000.82412762631, -66057.51055624371 32010.60788514816)))"
254,05100032072-064945,秋田県八峰町峰浜塙大槻野145-1,,,,,,,,,,,,,,,,,,,,☑,2021/07/09,"MULTIPOLYGON (((-64977.77220240251 32097.31317375979, -64911.05118252512 32066.85737932333, -64915.98039944484 32060.51971162233, -64920.90965976069 32055.7665219719, -64926.71919150585 32052.77375962878, -64930.76820897766 32051.89354016787, -64936.4016443476 32051.36540382113, -64939.74648062175 32052.59774412167, -64943.26743895401 32056.11859212608, -64961.40002150674 32072.84285131938, -64980.94108288435 32088.15879939341, -64977.77220240251 32097.31317375979)))"
255,05100032096-064904,秋田県八峰町峰浜塙大槻野145-2,,,,,,,,,,,,,,,,,,,,☑,2021/07/09,"MULTIPOLYGON (((-64902.34991167532 32131.55923557702, -64883.83774207449 32123.43805988142, -64895.93363455678 32111.49636309599, -64895.93360531657 32109.0317244466, -64892.94808309924 32104.92024628272, -64891.36367114145 32101.94955222822, -64890.67046538923 32098.48364103538, -64890.75250663141 32080.10666015679, -64891.24764436642 32077.13590353887, -64892.23786904698 32074.85834367575, -64895.01060857057 32072.0856549293, -64903.60015505415 32069.40611575489, -64908.38361965364 32069.76827561194, -64925.52189696042 32077.04573706165, -64902.34991167532 32131.55923557702)))"
256,05100032097-065013,秋田県八峰町峰浜塙大槻野116,,,,,,,,,,,,,,,,,,,,☑,2021/06/30,"MULTIPOLYGON (((-65032.89221173635 32118.6260179296, -65002.61243177516 32104.07296612337, -65004.84235402122 32098.08743859723, -64981.67933852322 32078.67459481378, -64981.29797169136 32077.99974850463, -64981.20993660437 32076.97283024154, -64983.64520287281 32072.95310986729, -64984.73078735328 32072.71841643595, -64985.99250099881 32073.04116173485, -64988.60378393663 32073.89202349592, -65000.14780990184 32079.89612192978, -65040.28610733736 32104.19030616767, -65032.89221173635 32118.6260179296)))"
257,05100032112-064930,秋田県八峰町峰浜塙大槻野145-7,,,,,,,,,,,,,,,,,,,,☑,2021/07/09,"MULTIPOLYGON (((-64904.73142625712 32133.58533575993, -64928.02351359743 32078.42988230035, -64956.01920817739 32091.09985160466, -64937.94530700167 32132.7638101189, -64931.1923327132 32145.32697989167, -64904.73142625712 32133.58533575993)))"
258,05100032123-064955,秋田県八峰町峰浜塙大槻野145-6,,,,,,,,,,,,,,,,,,,,☑,2021/07/09,"MULTIPOLYGON (((-64933.48544260758 32146.26056073828, -64957.07552872652 32091.68664790493, -64977.61412340806 32100.9582895972, -64951.0900087484 32154.59342794309, -64933.48544260758 32146.26056073828)))"
259,05100032145-064968,秋田県八峰町峰浜塙大槻野136-1,,,,,,,,,,,,,,,,,,,,☑,2021/06/30,"MULTIPOLYGON (((-64937.19354255827 32189.37951486391, -64984.5727626919 32090.22296960938, -64996.15040475294 32097.58444677562, -64997.76741282793 32099.67088703033, -64998.53901914438 32101.9593399029, -64998.18690929191 32104.07183134245, -64997.36534857853 32106.53647242166, -64973.22352270208 32153.68442784719, -64955.24849273607 32198.32562106537, -64937.19354255827 32189.37951486391)))"
260,05100032165-065027,秋田県八峰町峰浜塙大槻野111,,,,,,,,,,,,,,,,,,,,☑,2021/06/30,"MULTIPOLYGON (((-65013.48632304503 32225.1637037442, -64989.8737307944 32216.79113554121, -65041.99077999994 32102.77333330976, -65064.32394393352 32114.06219753518, -65013.48632304503 32225.1637037442)))"
261,05100032168-064875,秋田県八峰町峰浜塙大槻野145-3,,,,,,,,,,,,,,,,,,,,☑,2021/07/09,"MULTIPOLYGON (((-64902.9691428191 32134.9471195959, -64870.94216639581 32210.91718943226, -64862.91452333895 32207.32142092892, -64853.63251366821 32200.63179275396, -64848.86611039306 32192.62914410241, -64880.64222465757 32125.49790760469, -64902.9691428191 32134.9471195959)))"
262,05100032169-064935,秋田県八峰町峰浜塙大槻野145-5,,,,,,,,,,,,,,,,,,,,☑,2021/07/09,"MULTIPOLYGON (((-64935.5809078337 32189.41224912894, -64918.68060972302 32182.37048061226, -64933.55644781304 32148.30570151035, -64950.98487951568 32156.84395991756, -64935.5809078337 32189.41224912894)))"
263,05100032179-064901,秋田県八峰町峰浜塙大槻野145-4,,,,,,,,,,,,,,,,,,,,☑,2021/07/09,"MULTIPOLYGON (((-64931.40048399453 32147.88338632438, -64898.28635554 32222.82490725069, -64871.94563877386 32211.20144328758, -64903.72178420002 32135.50742583103, -64931.40048399453 32147.88338632438)))"
264,05100032216-065126,秋田県八峰町峰浜畑谷大台軸149-7③,,,,,,,,,,,,,,,,,,,Ｒ2～,,2021/07/09,"MULTIPOLYGON (((-65158.68710925223 32240.18155670029, -65155.2184117428 32238.44714820839, -65152.98848713957 32236.96052198827, -65138.24632249487 32230.51860246039, -65108.76207213414 32218.93552654942, -65100.46189267142 32215.59059123824, -65096.37374110976 32213.11299327456, -65094.639340353 32211.31660743651, -65099.09914351669 32207.47628950144, -65100.95742834127 32205.37022663415, -65102.69174987703 32199.54770860338, -65104.42615072584 32195.8312351828, -65107.52322264499 32194.84012933087, -65111.36360967044 32195.58342334149, -65119.16826501481 32198.55660278484, -65130.56559842057 32202.8925803583, -65133.16711526201 32205.37022564576, -65132.42379399032 32207.10465545806, -65131.43277933973 32208.83894108781, -65130.81334036283 32211.81220462318, -65130.68944873314 32213.54659744731, -65132.05218401794 32215.65253946553, -65136.75975189942 32217.75854183005, -65142.08674325828 32220.11236297574, -65148.03315318996 32223.4572609452, -65154.22733452914 32226.05875308191, -65158.31547189347 32226.80211712296, -65161.164835307 32227.04984911389, -65162.89921919497 32228.66031154584, -65163.14697140666 32231.01415373666, -65162.52753371887 32232.50070172528, -65161.41255538283 32233.86343130518, -65160.66930493348 32235.84561135669, -65159.80209249679 32237.9516439364, -65158.68710925223 32240.18155670029)))"
265,05100032221-064937,秋田県八峰町峰浜塙大槻野136(ﾛ),,,,,,,,,,,,,,,,,,,Ｈ27～,,2021/06/30,"MULTIPOLYGON (((-64934.89566504025 32249.5347087797, -64917.60951679425 32236.83465433571, -64939.48178178623 32192.38464685843, -64954.25686997195 32201.41232487205, -64954.65124051687 32211.43465661113, -64934.89566504025 32249.5347087797)))"
266,05100032234-065122,秋田県八峰町峰浜畑谷大台軸149-7②,,,,,,,,,,,,,,,,,,,Ｒ2～,,2021/07/09,"MULTIPOLYGON (((-65152.01741729169 32254.55961005421, -65088.93678504691 32229.05316791746, -65091.58798289915 32214.15152561932, -65093.52899082394 32212.28633858182, -65097.09441787633 32214.61761715821, -65151.12435244236 32236.83295672192, -65156.88385264778 32240.12411884889, -65155.76565966537 32243.13201226274, -65153.93719483937 32245.60031168087, -65152.56592051314 32250.62847806087, -65152.01741729169 32254.55961005421)))"
267,05100032250-064999,秋田県八峰町峰浜塙大槻野134,,,,,,,,,,,,,,,,,,,,☑,2021/06/30,"MULTIPOLYGON (((-65030.13904850214 32233.01221675301, -65010.41804836095 32286.30534755187, -65006.02687702839 32291.61434778224, -64995.43611145825 32293.01886611738, -64985.65245124996 32273.08353232536, -64980.13341730831 32259.1438300913, -64976.28685106795 32243.66553810529, -64973.61094689481 32233.40523281156, -64971.52044170112 32228.88961832158, -64968.84453325652 32220.55261460006, -64975.36697573695 32213.69567383316, -65030.13904850214 32233.01221675301)))"
